     [java] SunSPOT:0014.4F01.0000.45D0,-0.16917293233082709,-0.045649838882921595,1.0606874328678841,22.2,71.96000000000001,
     [java] SunSPOT:0014.4F01.0000.45D0,-0.1476906552094522,-0.045649838882921595,1.0553168635875403,22.2,71.96000000000001,
     [java] SunSPOT:0014.4F01.0000.45B4,-0.08324382384532761,-0.16917293233082709,0.8458646616541354,20.5,68.9,
     [java] SunSPOT:0014.4F01.0000.45D0,-0.15306122448979592,-0.045649838882921595,1.0392051557465092,22.8,71.96000000000001,
     [java] SunSPOT:0014.4F01.0000.45B4,-0.0778732545649839,-0.19602577873254567,0.8512352309344791,20.5,67.82,
     [java] SunSPOT:0014.4F01.0000.45D0,-0.1745435016111708,-0.05102040816326531,1.0338345864661656,22.5,72.5,
     [java] SunSPOT:0014.4F01.0000.45B4,-0.08861439312567132,-0.1799140708915145,0.835123523093448,20.2,68.36,
     [java] SunSPOT:0014.4F01.0000.45D0,-0.16917293233082709,-0.040279269602577876,1.0553168635875403,22.2,71.96000000000001,
     [java] SunSPOT:0014.4F01.0000.45B4,-0.09398496240601505,-0.1799140708915145,0.8458646616541354,20.2,68.36,
     [java] SunSPOT:0014.4F01.0000.45D0,-0.15843179377013963,-0.040279269602577876,1.0606874328678841,21.9,71.42,
     [java] SunSPOT:0014.4F01.0000.45B4,-0.07250268528464017,-0.18528464017185822,0.8512352309344791,20.8,69.44,
     [java] SunSPOT:0014.4F01.0000.45D0,-0.16380236305048337,-0.045649838882921595,1.0606874328678841,22.5,72.5,
     [java] SunSPOT:0014.4F01.0000.45B4,-0.0778732545649839,-0.1745435016111708,0.8458646616541354,20.2,68.36,
     [java] SunSPOT:0014.4F01.0000.45D0,-0.1476906552094522,-0.056390977443609026,1.0499462943071967,22.8,73.03999999999999,
     [java] SunSPOT:0014.4F01.0000.45B4,-0.07250268528464017,-0.1799140708915145,0.8458646616541354,19.9,67.82,
     [java] SunSPOT:0014.4F01.0000.45D0,-0.15843179377013963,-0.040279269602577876,1.0445757250268528,22.2,71.96000000000001,
     [java] SunSPOT:0014.4F01.0000.45B4,-0.07250268528464017,-0.1799140708915145,0.8404940923737917,20.5,68.36,
     [java] SunSPOT:0014.4F01.0000.45D0,-0.16380236305048337,-0.03490870032223416,1.0392051557465092,21.9,71.42,
     [java] SunSPOT:0014.4F01.0000.45B4,-0.07250268528464017,-0.18528464017185822,0.8458646616541354,19.9,67.82,
     [java] SunSPOT:0014.4F01.0000.45D0,-0.16917293233082709,-0.045649838882921595,1.0284640171858217,22.8,73.03999999999999,
     [java] SunSPOT:0014.4F01.0000.45B4,-0.07250268528464017,-0.1799140708915145,0.8512352309344791,20.2,68.36,
     [java] SunSPOT:0014.4F01.0000.45D0,-0.16380236305048337,-0.03490870032223416,1.0606874328678841,22.8,73.03999999999999,
     [java] SunSPOT:0014.4F01.0000.45B4,-0.06713211600429646,-0.18528464017185822,0.8458646616541354,20.8,69.44,
     [java] SunSPOT:0014.4F01.0000.45D0,-0.1745435016111708,-0.045649838882921595,1.0499462943071967,22.5,72.5,
     [java] SunSPOT:0014.4F01.0000.45B4,-0.0778732545649839,-0.1745435016111708,0.8512352309344791,20.5,68.9,
     [java] SunSPOT:0014.4F01.0000.45D0,-0.15843179377013963,-0.045649838882921595,1.0553168635875403,22.2,71.96000000000001,
     [java] SunSPOT:0014.4F01.0000.45B4,-0.07250268528464017,-0.1745435016111708,0.8512352309344791,19.9,67.82,
     [java] SunSPOT:0014.4F01.0000.45D0,-0.15843179377013963,-0.03490870032223416,1.0392051557465092,22.8,73.03999999999999,
     [java] SunSPOT:0014.4F01.0000.45B4,-0.08324382384532761,-0.1799140708915145,0.8458646616541354,20.5,68.9,
     [java] SunSPOT:0014.4F01.0000.45D0,-0.16917293233082709,-0.040279269602577876,1.0499462943071967,22.2,71.96000000000001,
     [java] SunSPOT:0014.4F01.0000.45B4,-0.07250268528464017,-0.18528464017185822,0.8512352309344791,20.8,69.44,
